county_code,day_of_week,device_count,completely_home_device_count,part_time_work_behavior_devices,full_time_work_behavior_devices,delivery_behavior_devices,total_home_dwell_time,total_non_home_dwell_time
28071,4,4111,0.1294089029,0.2043885602,0.0873266845,0.03405497446,613.1457963,353.2293067
28071,5,4344,0.1951883795,0.1044701155,0.0264732965,0.02292328643,736.6280778,185.196886
28071,6,4253,0.2206175299,0.09593228309,0.01792828685,0.01433474662,762.1446038,172.7077357
28073,0,5114,0.1816581932,0.1966053748,0.08753732516,0.02400150009,684.4613186,236.6097753
28073,1,5008,0.1621260237,0.2104632588,0.1082268371,0.02675518004,664.01207,297.4794416
28073,2,5143,0.1495564005,0.2076468103,0.1100846805,0.02644964395,662.7575058,314.3562123
28073,3,5050,0.1567209162,0.2033663366,0.106273215,0.02784985297,658.2139909,309.7307615
28073,4,5039,0.1401391162,0.2076689446,0.09644770788,0.03375613748,617.5157529,321.6275055
28073,5,5263,0.2028377943,0.09440706476,0.02900424903,0.02397123452,732.4999076,152.678652
28073,6,5184,0.2410949868,0.09548153034,0.02102623457,0.01292438272,824.6666667,138.1315586
28075,0,6102,0.1963886226,0.184753615,0.1066966166,0.03467561521,685.2982629,256.7304507
28075,1,6157,0.1930953774,0.1918141952,0.1272664479,0.0316007598,656.9281287,277.1149911
28075,2,6122,0.1655529569,0.1934008494,0.1194462331,0.0326690624,663.780264,314.7732767
28075,3,6098,0.1783738474,0.1919530595,0.1186440678,0.03355204295,655.2078793,304.3362951
28075,4,6027,0.1649245064,0.1969470715,0.09888833582,0.04579392733,609.4298988,300.2507052
28075,5,6283,0.241532482,0.09339446426,0.03278688525,0.03209373408,724.4133091,135.9414214
28075,6,6208,0.2443354751,0.09729381443,0.02235330643,0.01878298665,790.4890091,140.1316044
28077,0,813,0.1783992285,0.1581485053,0.09450337512,0.0282902829,703.400984,216.5448409
28077,1,832,0.1502403846,0.1673003802,0.1001267427,0.02524038462,635.32703,268.3033981
28077,2,823,0.1518833536,0.1514806378,0.1011523688,0.02832512315,642.1506683,283.887931
28077,3,820,0.159586682,0.1634146341,0.1012195122,0.0243902439,623.9804878,282.4987805
28077,4,842,0.1439205955,0.1625310174,0.08432304038,0.03722084367,561.67866,278.881733
28077,5,870,0.201946472,0.08850574713,0.02749140893,0.02290950745,690.32375,167.885
28077,6,864,0.2141203704,0.1036204744,0.01829268293,0.01472253681,764.7938845,162.0328426
28079,0,1202,0.1861174676,0.1789383562,0.09694915254,0.03439597315,649.6711409,253.5034325
28079,1,1215,0.1545608108,0.1787665886,0.1046057767,0.02305721605,624.7213115,306.1185185
28079,2,1210,0.1523656776,0.1768595041,0.1100993377,0.02362204724,625.4651163,322.2801653
28079,3,1214,0.1647446458,0.1825212684,0.1030150754,0.0295202952,619.1719557,316.6375618
28079,4,1211,0.1435986159,0.1879404855,0.08670520231,0.04261796043,582.3488759,310.9587118
28079,5,1269,0.2104539202,0.08913213448,0.02819807428,0.02642444261,715.1866226,171.887412
28079,6,1247,0.2213804714,0.0904109589,0.02450229709,0.01924619086,781.7856049,158.0725
28081,0,7931,0.1640021751,0.2101141925,0.1021207178,0.02988232183,656.1209179,296.918869
28081,1,7902,0.1493292837,0.2274823986,0.114896536,0.0280407866,646.0440395,337.662364
28081,2,7773,0.1305800588,0.2326917936,0.1116170317,0.02793502338,645.3432193,358.4060208
28081,3,7851,0.134835852,0.2267186738,0.1126889005,0.03002119143,644.7950756,354.8575978
28081,4,7837,0.131683042,0.2156437412,0.09161669006,0.03880324014,595.3748367,345.5451065
28081,5,8241,0.2037661914,0.1014473509,0.03186827779,0.02500888942,729.2623822,171.8817895
28081,6,8069,0.2008923039,0.0980294956,0.0178123763,0.01438184457,783.0866598,162.7279215
28083,0,1556,0.2285564854,0.1469665272,0.07519280206,0.03248862898,541.1329818,186.5685146
28083,1,1638,0.2308176101,0.1539379475,0.08069939475,0.02869352869,486.3157233,214.8992674
28083,2,1594,0.203691916,0.1367628607,0.08016032064,0.0305537874,487.282936,226.7785445
28083,3,1607,0.2108108108,0.1429429429,0.08065425832,0.03175631886,493.5132544,223.1513514
28083,4,1617,0.2077922078,0.1551618815,0.07439678284,0.03586889301,463.3163331,232.1038485
28083,5,1656,0.2858585859,0.08333333333,0.03140096618,0.0404040404,589.6602564,114.4454545
28083,6,1620,0.2769806613,0.07345679012,0.02460567823,0.02495321273,609.1173502,96.52288269
28085,0,2898,0.1652346332,0.176673568,0.09130434783,0.02608695652,646.2538004,268.0518837
28085,1,2903,0.1534320323,0.188933048,0.1067860834,0.0276854928,627.4271535,304.4993271
28085,2,2840,0.1374722838,0.194637224,0.1112299465,0.02602495544,643.5069519,313.5785211
28085,3,2861,0.1450247001,0.1896992962,0.1086803105,0.02463211772,622.2234861,304.2754282
28085,4,2856,0.1320028011,0.1883910387,0.09318100678,0.0318627451,573.9955523,326.8609944
28085,5,2944,0.1925378388,0.09890883492,0.02851108765,0.01898503103,715.6638508,166.2659701
28085,6,2887,0.221785174,0.09288956127,0.0179018976,0.01288936627,795.8538275,145.2916522
28087,0,4332,0.1933308355,0.1790932934,0.09048332709,0.03254847645,684.9570637,246.6659798
28087,1,4338,0.1808650066,0.1848778239,0.09895150721,0.02812872467,654.3913473,286.1509912
28087,2,4275,0.1582716049,0.2030480657,0.09716327898,0.03298245614,670.36,312.5976553
28087,3,4353,0.159496078,0.1969223907,0.09942481512,0.03471651602,655.4079174,318.199173
28087,4,4322,0.1536325775,0.2031466913,0.08666333666,0.04488662656,606.9812929,309.2528922
28087,5,4537,0.2300985595,0.09476876422,0.02916666667,0.03368880271,770.2721764,151.3965125
28087,6,4443,0.2437542201,0.08896242943,0.0200525185,0.01766368347,799.7875388,130.864506
28089,0,8031,0.1593035651,0.2216036954,0.122112993,0.02453447408,686.0405069,314.960559
28089,1,8073,0.1534200385,0.2326589595,0.1287331407,0.02474280505,660.7699761,328.5746628
28089,2,7999,0.1315198732,0.2325666748,0.1299352964,0.02545082491,685.3599217,348.8903613
28089,3,8000,0.1394207755,0.2309635055,0.1265822785,0.0279535865,662.090625,341.1644147
28089,4,8036,0.137381782,0.2139922668,0.1106020109,0.03563701158,620.7080032,340.1185913
28089,5,8288,0.2073995772,0.104756871,0.03040890269,0.02587991718,760.0546066,151.4371036
28089,6,8252,0.2166747455,0.08531265148,0.01700046577,0.01368375326,851.1946721,131.5943745
28091,0,1584,0.1681997372,0.1796714579,0.08932238193,0.02399520096,706.9442332,246.2294661
28091,1,1596,0.1566878981,0.1912568306,0.1040525739,0.0197109067,652.8336369,303.0188221
28091,2,1607,0.149068323,0.1881987578,0.1055555556,0.024852845,669.5552649,298.4565217
28091,3,1617,0.1524096386,0.1920140928,0.115060241,0.03357472021,666.2188509,303.0614458
28091,4,1587,0.1373660996,0.1957737725,0.09577819786,0.03906742281,593.9300567,301.3850032
28091,5,1646,0.2017751479,0.09681528662,0.02781065089,0.03017751479,772.1629779,164.0254438
28091,6,1607,0.2119866815,0.09600443951,0.02274204029,0.0166481687,851.9272255,144.611715
28093,0,2047,0.2049102927,0.1408560311,0.09221789883,0.02644003777,618.4000977,228.4254013
28093,1,2099,0.2001957905,0.1639745472,0.1086231539,0.0259422418,619.2633382,252.533111
28093,2,2041,0.1996037642,0.1598962835,0.1087702107,0.02841744243,632.4165428,250.9252105
28093,3,2039,0.183908046,0.1570289133,0.1112244898,0.03090727817,610.9521839,270.0299103
28093,4,2044,0.1834637965,0.1583206879,0.09476190476,0.04641567818,568.419804,260.9804305
28093,5,2117,0.2467000455,0.09455445545,0.02821782178,0.03036649215,709.295858,127.4619936
28093,6,2097,0.2558370591,0.0868902439,0.02010050251,0.01716738197,776.4376428,120.4583333
28095,0,3022,0.1534272902,0.1791794586,0.1063354731,0.02617627568,666.74454,290.7566285
28095,1,3080,0.1594342655,0.1945927904,0.1175324675,0.02539376406,642.5260347,350.1743506
28095,2,2988,0.1457843467,0.2054886212,0.1224899598,0.02577683616,647.5995763,366.2279116
28095,3,3028,0.1459038592,0.1964993395,0.1192206077,0.02932960894,650.6952653,355.7251185
28095,4,3031,0.1346090399,0.1870669746,0.098317387,0.04060913706,598.7482517,356.6931706
28095,5,3184,0.2041737169,0.1040498442,0.03208722741,0.03021806854,751.7435986,160.5267908
28095,6,3090,0.2047191758,0.1027199074,0.02193419741,0.0145631068,797.260884,165.0119741
28097,0,773,0.1617076326,0.1703703704,0.1229597388,0.03880983182,667.076326,264.5995647
28097,1,786,0.1583011583,0.1898395722,0.1100217865,0.03562340967,601.8155216,305.0673195
28097,2,777,0.1452282158,0.1955085865,0.1147994467,0.0296010296,622.993565,327.4517375
28097,3,778,0.144343303,0.2030848329,0.1092544987,0.03677510608,618.8298611,330.4438903
28097,4,779,0.1474358974,0.1880674449,0.09499358151,0.03918918919,584.2736706,334.0505837
28097,5,782,0.2147562582,0.09756097561,0.02941176471,0.02371541502,786.4308943,141.455863
28097,6,789,0.2357414449,0.08871989861,0.02004454343,0.02165087957,807.5652725,135.3355886
28099,0,2124,0.168,0.184086629,0.09892301556,0.02683615819,612.61629,282.3294775
28099,1,2133,0.1567382813,0.1876399463,0.122655854,0.02939685758,598.65625,302.8565401
28099,2,2121,0.1463907118,0.2025193798,0.1122112211,0.02826855124,600.8144712,334.1724806
28099,3,2107,0.1549434333,0.191834727,0.1120075937,0.03223070399,597.9359279,337.9155197
28099,4,2113,0.1310932324,0.1890660592,0.09819639279,0.041015625,556.2641602,337.0903928
28099,5,2202,0.2181899642,0.1009218826,0.03034825871,0.02688172043,680.2032994,157.1395918
28099,6,2138,0.2020579981,0.08943427621,0.01872843765,0.01455906822,774.8679152,163.6510758
28101,0,1756,0.1817109145,0.1507454445,0.09878844362,0.02890855457,668.9657648,256.4826063
28101,1,1769,0.1775014132,0.1606498195,0.1179302046,0.02286401925,635.6080347,296.43697
28101,2,1757,0.1639157655,0.1764705882,0.1159077469,0.02333523051,638.8265306,313.3910074
28101,3,1775,0.1613464887,0.1760445682,0.1125943122,0.02850356295,645.4358677,309.7827298
28101,4,1767,0.1578947368,0.1627906977,0.1013289037,0.03634232122,612.9841735,309.0628183
28101,5,1808,0.2186257808,0.08177172061,0.02546045504,0.02288732394,754.5173348,151.8580352
28101,6,1817,0.2245459549,0.0866745283,0.0168115942,0.01430930105,805.6892689,145.8057237
28103,0,606,0.2009803922,0.1311018131,0.06105610561,0.03207810321,582.8210702,181.1129707
28103,1,607,0.1846405229,0.1486928105,0.06643356643,0.03104575163,588.4131098,213.7057927
28103,2,599,0.1875,0.1416526138,0.06913996627,0.03571428571,577.4688027,244.2353923
28103,3,602,0.1860465116,0.1480314961,0.06614173228,0.03426791277,577.6299213,235.8842282
28103,4,616,0.1663837012,0.128,0.05772495756,0.0413354531,567.3327922,231.3514431
28103,5,645,0.2465517241,0.08156606852,0.02931034483,0.03099510604,674.1706897,125.8475524
28103,6,613,0.2238562092,0.1013071895,0.02028081123,0.02184087363,695.7065574,153.5669935
28105,0,3678,0.1460032626,0.1630924491,0.05913978495,0.02000360425,650.4225122,247.8799784
28105,1,3666,0.1475164011,0.1819421713,0.07670306812,0.01861702128,652.6398856,274.1923077
28105,2,3697,0.138708768,0.1909656478,0.07575757576,0.0236013986,670.307141,275.1760021
28105,3,3641,0.1391112338,0.185931115,0.07968476357,0.02401829966,641.1296347,289.9732266
28105,4,3629,0.1262055663,0.1881551363,0.07075471698,0.03773584906,550.8582996,309.5227912
28105,5,3791,0.1873190504,0.1044207317,0.0266629245,0.02469828796,587.283746,213.6145969
28105,6,3737,0.2087628866,0.09504913076,0.01712603693,0.01662887377,655.5578231,176.8167042
28107,0,2413,0.1971879287,0.1659807956,0.09430727023,0.02803364037,666.2860272,245.1670096
28107,1,2383,0.1758985201,0.1847780127,0.1158203945,0.0268,646.2535778,305.8644
28107,2,2367,0.1613857203,0.1926489227,0.117025771,0.02486678508,648.0706039,309.3983946
28107,3,2371,0.1744697879,0.1904231626,0.1241071429,0.0296956199,646.1772321,305.6106443
28107,4,2379,0.1591407278,0.1822222222,0.1088692728,0.04329550231,624.7943884,316.8642287
28107,5,2469,0.2305566522,0.09001184366,0.02725077613,0.02763521516,748.0695729,136.2270036
28107,6,2413,0.2472507982,0.08747514911,0.01986520043,0.0150408251,812.6216328,127.3945296
28109,0,4138,0.2170130498,0.1533966399,0.08325581395,0.02757487217,701.7374419,233.1225581
28109,1,4122,0.1990638088,0.166472099,0.09946299323,0.0269286754,680.4513113,259.575934
28109,2,4101,0.1909158972,0.1682516459,0.09412338454,0.02426432628,674.0191589,267.3291172
28109,3,4077,0.1852367688,0.1694873682,0.09269731989,0.02898550725,670.4984472,270.4428969
28109,4,4067,0.1782640767,0.1717197452,0.0833959429,0.03631354871,638.1653503,293.6255225
28109,5,4296,0.2540450065,0.09633624698,0.02451481103,0.02987742594,741.3386108,135.1015436
28109,6,4181,0.2809917355,0.08438738909,0.02171040211,0.01411145659,843.8254445,109.3949411
28111,0,789,0.1891223733,0.1485042735,0.08333333333,0.0278833967,697.9122373,234.1976496
28111,1,790,0.1556962025,0.1696202532,0.09665427509,0.02726146221,649.0287206,265.0274151
28111,2,791,0.1520861373,0.1682368775,0.1021437579,0.02522068096,656.6573333,290.6557377
28111,3,773,0.1458885942,0.1630012937,0.1118335501,0.02916160389,657.4044944,290.4838292
28111,4,780,0.1402359109,0.1769230769,0.09174311927,0.04456094364,621.025641,301.8932806
28111,5,794,0.2276315789,0.09523809524,0.03011292346,0.02763157895,746.6845638,143.8992443
28111,6,804,0.2305764411,0.07995618839,0.02506265664,0.01533406353,807.2969925,146.641604
28113,0,2559,0.2223524814,0.1501901141,0.08365019011,0.03427172583,632.8548872,197.0135338
28113,1,2572,0.1885048232,0.1586314152,0.09797822706,0.02877138414,565.1672026,243.2659024
28113,2,2533,0.1860082305,0.1689243028,0.09601593625,0.03434662456,590.3691358,252.2182913
28113,3,2586,0.1929055401,0.1602330663,0.09286568354,0.0305914344,565.9490212,245.3535273
28113,4,2570,0.1770428016,0.1598793363,0.08501857202,0.04181558256,552.1118448,257.2669261
28113,5,2687,0.2547910776,0.09226841721,0.03355215171,0.02890355011,678.114515,122.0671043
28113,6,2674,0.2624681471,0.09537677466,0.02305246423,0.01757666417,712.7554226,118.6326902
28115,0,2748,0.1414740787,0.2041484716,0.1227357901,0.02267657993,680.0665939,323.8160525
28115,1,2700,0.1356313226,0.2112514351,0.1345073061,0.02389443652,653.5312851,376.43
28115,2,2718,0.131835206,0.2172067901,0.1292134831,0.02509363296,656.6921348,372.8359088
28115,3,2710,0.1295202952,0.2113676732,0.1337099812,0.02619926199,649.6909414,365.0290019
28115,4,2712,0.1158605174,0.2020648968,0.1155221745,0.03469241774,590.7105362,370.0246781
28115,5,2817,0.187948798,0.1043327556,0.02981895634,0.02045060659,738.7363636,191.8083055
28115,6,2754,0.187876506,0.08734939759,0.01951219512,0.01280120482,813.5330594,181.0704066
28117,0,2146,0.1543332014,0.2061733281,0.1032845271,0.02523364486,670.3141908,317.0700435
28117,1,2197,0.1433691756,0.2179546506,0.1133891213,0.02305475504,628.0041647,358.9385207
28117,2,2187,0.1363431151,0.2344116268,0.1067771819,0.02377686328,631.8976109,354.1282167
28117,3,2164,0.1404805915,0.2219251337,0.1145833333,0.02680221811,635.4558824,348.9385027
28117,4,2171,0.1285122064,0.2035234121,0.08971454463,0.03616133519,609.4205435,331.6310456
28117,5,2210,0.2130694892,0.08341277407,0.02955195424,0.02335557674,760.9342561,161.7208145
28117,6,2144,0.2082658023,0.09238249595,0.02025931929,0.01580226904,823.9251101,154.7422535
28119,0,338,0.2372093023,0.1075581395,0.06686046512,0.04437869822,476.2782875,172.4767442
28119,1,340,0.2117647059,0.1538461538,0.07746478873,0.03823529412,505.6558824,209.9235294
28119,2,337,0.2157434402,0.1311953353,0.09912536443,0.04207119741,572.4035608,212.6705539
28119,3,364,0.1894409938,0.1366459627,0.09852216749,0.03726708075,522.0994764,220.5247253
28119,4,349,0.197740113,0.1440677966,0.07666666667,0.04242424242,499.1933333,203.0687679
28119,5,349,0.2819956616,0.07407407407,0.03904555315,0.04121475054,600.0350318,106.2929936
28119,6,332,0.2831325301,0.07228915663,0.03405572755,0.03405572755,621.6038339,93.50943396
28121,0,13208,0.1740297935,0.1983249153,0.1184067515,0.02864266991,728.5506511,286.8024423
28121,1,13253,0.1594811703,0.2090058221,0.1301594935,0.02885308969,695.3715767,318.9278502
28121,2,13126,0.1425346662,0.217752338,0.1272284016,0.02945977458,710.2466946,335.7100411
28121,3,13141,0.1496111496,0.2150612151,0.1212997489,0.02967810669,700.3113764,333.2697313
28121,4,13137,0.1317652432,0.2083364072,0.1072543199,0.0442793002,653.82608,336.2970998
28121,5,13558,0.2099206865,0.1046027825,0.0296004328,0.02921044253,823.0486127,152.1753998
28121,6,13337,0.2294195974,0.09609414483,0.01770188768,0.01508916324,895.0830266,139.0365899
28123,0,1732,0.188221709,0.1678321678,0.1033966034,0.02997002997,656.2714207,257.4490509
28123,1,1750,0.1714137752,0.1622857143,0.1073197578,0.02696752889,612.4645019,280.8921299
28123,2,1731,0.1663778163,0.1670547148,0.1050375134,0.02834257548,613.3937153,289.3474816
28123,3,1758,0.172919109,0.1660978385,0.09623655914,0.03043213634,598.4023128,272.5838218
28123,4,1761,0.1657817109,0.1622535211,0.08613569322,0.0407079646,563.8188791,280.8489495
28123,5,1796,0.2392815759,0.09036796537,0.02783964365,0.02519496101,725.405303,150.02781
28123,6,1747,0.242787153,0.08873162765,0.02286336418,0.01850843767,779.0199413,141.0586124
28125,0,222,0.185840708,0.12,0.07657657658,0.03539823009,636.7072072,160.3539823
28125,1,214,0.1775700935,0.1279620853,0.09813084112,0.03738317757,552.2748815,192.8037383
28125,2,209,0.205,0.1572580645,0.1,0.035,663.795,193.138756
28125,3,207,0.1853658537,0.1024390244,0.09268292683,0.03902439024,643.6962025,227.8780488
28125,4,216,0.1937172775,0.1204188482,0.0942408377,0.03381642512,563.5318182,190.7045455
28125,5,208,0.2234848485,0.06435643564,0.03553299492,0.04166666667,753.7009346,153.1363636
28125,6,217,0.2626262626,0.07339449541,0.02843601896,0.02843601896,777.5118483,112.5391705
28127,0,1888,0.1742584746,0.1765486726,0.1088495575,0.03318584071,656.5037076,273.4451327
28127,1,1893,0.157260274,0.1751126126,0.1092342342,0.02871621622,620.3583562,306.9811321
28127,2,1880,0.1442362294,0.1858774663,0.1134020619,0.02925531915,616.3281412,314.9734043
28127,3,1862,0.1519052523,0.1839275608,0.1205947137,0.02792696026,606.0392052,312.7193615
28127,4,1868,0.1359743041,0.1862955032,0.09693593315,0.04229122056,549.2796657,320.2125268
28127,5,1930,0.1927642736,0.09278870398,0.02830188679,0.02996042962,687.2589033,175.4889768
28127,6,1899,0.218171926,0.09630032644,0.02180527383,0.02011963023,775.3220892,148.6787783
28129,0,1250,0.1412037037,0.170257123,0.1077136901,0.0272,700.1388889,282.5670605
28129,1,1281,0.1318007663,0.1837073982,0.1256830601,0.02681992337,665.7855362,311.6917563
28129,2,1251,0.1343906511,0.1778496362,0.1272189349,0.02506063056,678.2821369,321.3225546
28129,3,1273,0.1403225806,0.1911290323,0.1290322581,0.02820512821,679.8947368,307.0211002
28129,4,1256,0.1232876712,0.1774193548,0.1079774376,0.03917050691,613.7151361,325.968949
28129,5,1305,0.1869313482,0.09346567411,0.02907915994,0.02124430956,793.1430935,168.9520265
28129,6,1297,0.198920586,0.09322709163,0.0200462606,0.01300578035,854.232074,145.0725745
28131,0,1258,0.1943419434,0.1592865929,0.085,0.02398523985,722.8158333,236.8394834
28131,1,1236,0.1860841424,0.1738056013,0.1037234043,0.02260638298,693.4928839,299.210356
28131,2,1239,0.181122449,0.1845238095,0.104524181,0.02502017756,708.3920108,294.9968799
28131,3,1258,0.1769230769,0.1724960254,0.1108291032,0.02453468697,697.3392555,287.2313196
28131,4,1234,0.1705107084,0.1717990276,0.08752025932,0.03340926348,659.8550247,284.3128039
28131,5,1289,0.2242874845,0.09983079526,0.03081914031,0.02190332326,781.7484894,151.680917
28131,6,1262,0.2503961965,0.1006339144,0.01977186312,0.009811937858,873.5524769,147.0269414
28133,0,1170,0.2220232766,0.1357267951,0.07444168734,0.03804797353,543.8540734,157.1323408
28133,1,1198,0.2086811352,0.1268781302,0.1059431525,0.03445305771,559.9800955,217.335056
28133,2,1183,0.2001811594,0.1373510862,0.09740714786,0.03079710145,578.6713385,201.6221471
28133,3,1162,0.2021276596,0.1368330465,0.0972972973,0.03423423423,567.0842199,211.5648
28133,4,1156,0.196366782,0.1348497157,0.09157509158,0.04411764706,525.1500441,228.6219723
28133,5,1191,0.2602854744,0.07593856655,0.02821316614,0.03412073491,651.9667235,117.7824351
28133,6,1193,0.2839931153,0.07460184409,0.02455546147,0.02682313495,679.0094664,84.46299484
28135,0,605,0.1923076923,0.15008726,0.06865284974,0.03076923077,541.7748691,190
28135,1,625,0.1927512356,0.1327160494,0.1111111111,0.04475043029,535.0017212,217.9392
28135,2,621,0.1822503962,0.1418128655,0.1095008052,0.038647343,526.0821256,252.1191626
28135,3,607,0.1896024465,0.1521367521,0.1021416804,0.03559322034,550.9069767,244.3887974
28135,4,618,0.17752443,0.1400651466,0.08931419458,0.04045307443,491.614841,260.5263158
28135,5,617,0.247440273,0.08514190317,0.03505843072,0.03505843072,581.1502504,148.556314
28135,6,620,0.254491018,0.06437125749,0.02419354839,0.02397260274,652.0205479,100.007485
28137,0,2452,0.1895551257,0.1740704179,0.1016781836,0.03442940039,712.4343816,252.4851064
28137,1,2493,0.1728840754,0.1961492178,0.1226941227,0.03088803089,693.4287671,303.6892368
28137,2,2463,0.1575314657,0.1979256698,0.1205846529,0.03241140882,692.6944104,322.4481417
28137,3,2539,0.1700654098,0.1962886598,0.1164675768,0.03946908837,681.2224939,314.3237113
28137,4,2514,0.1601840234,0.1965704726,0.09882352941,0.04549019608,644.4939356,312.4144789
28137,5,2567,0.2234086242,0.09609856263,0.02320107599,0.03017408124,813.1947799,145.896772
28137,6,2497,0.2456647399,0.09934047815,0.01857968621,0.01622247972,871.3903545,143.8609502
28139,0,1692,0.1792399319,0.1809954751,0.1022167488,0.02709359606,700.2393617,269.629462
28139,1,1692,0.1547687036,0.180338134,0.1083281152,0.0212899186,655.2689125,328.5774232
28139,2,1741,0.1568064331,0.1705475142,0.1074095348,0.02328508496,674.3001888,314.645606
28139,3,1685,0.1481927711,0.178041543,0.111299435,0.02588996764,643.2416397,328.3435028
28139,4,1696,0.1481253841,0.1660011409,0.0963781461,0.03365658871,633.5715163,320.9064461
28139,5,1758,0.2072879331,0.08482676225,0.02521008403,0.02329749104,799.9983193,150.7966102
28139,6,1739,0.2218826406,0.08740655549,0.01796743403,0.01403705783,867.0263897,139.9752948
28141,0,1541,0.1557653405,0.1957219251,0.113368984,0.02321204517,700.327478,314.5119197
28141,1,1578,0.1527249683,0.2033898305,0.1192718142,0.02265372168,661.6207598,329.7300691
28141,2,1530,0.1569620253,0.2131039047,0.1132911392,0.01985440106,688.4798635,343.5761092
28141,3,1531,0.1525198939,0.2227302417,0.1168129642,0.02644836272,671.5780081,342.0037783
28141,4,1547,0.1506140918,0.2223658694,0.09356337094,0.03676953381,630.4937623,326.4038083
28141,5,1624,0.2162711864,0.1003389831,0.02955665025,0.0233614536,824.9240678,154.5911864
28141,6,1589,0.2338983051,0.07709373267,0.02175226586,0.01450151057,858.8352542,133.4021397
28143,0,511,0.2426614481,0.09980430528,0.06756756757,0.01829268293,380.097561,146.5191956
28143,1,520,0.2342007435,0.1356877323,0.08171206226,0.0193236715,363.6119163,197.1877323
28143,2,534,0.2396551724,0.1254681648,0.07739307536,0.01896551724,349.2793103,189.9794007
28143,3,520,0.2180746562,0.1310782241,0.07610993658,0.025,341.0461538,217.5206287
28143,4,537,0.2316176471,0.1268382353,0.07581967213,0.03165735568,343.4134078,213.8125
28143,5,555,0.2882882883,0.06962025316,0.03603603604,0.02448979592,455.6035857,101.8037975
28143,6,533,0.2915309446,0.07216494845,0.02626641651,0.01559454191,386.7842402,101.9120521
28145,0,2552,0.1399190829,0.2076871207,0.1115981119,0.03084355258,676.6712382,340.0623736
28145,1,2558,0.1407928863,0.2089662838,0.1344800625,0.02964060763,653.6904678,376.9984363
28145,2,2626,0.1270078446,0.2129742962,0.1331747919,0.02316025402,673.4110186,367.4760091
28145,3,2556,0.128959276,0.2133224356,0.1306729264,0.02911093627,649.1150075,374.3159879
28145,4,2552,0.1265673981,0.2057210031,0.1128969032,0.03905369884,596.1604192,373.8311129
28145,5,2662,0.1836169371,0.1039786025,0.03086664028,0.02181146026,760.3984962,181.189903
28145,6,2600,0.1928091663,0.1031528444,0.01580403003,0.01336531871,825.5193676,173.9806401
28147,0,846,0.1728643216,0.1843891403,0.09748743719,0.03444180523,691.8866499,284.0605701
28147,1,860,0.1488222698,0.1755888651,0.1086705202,0.03005780347,651.8174419,293.9047045
28147,2,828,0.1490909091,0.1956521739,0.1183574879,0.03140096618,670.2035176,305.1818182
28147,3,842,0.1638954869,0.1871127633,0.1128266033,0.0322180917,642.7268673,302.6733556
28147,4,844,0.1211372064,0.1710376283,0.09056603774,0.04338394794,616.2991347,314.5484607
28147,5,882,0.2053763441,0.09221556886,0.03021442495,0.0371257485,755.1053892,136.0892473
28147,6,876,0.2443384982,0.09297520661,0.02168949772,0.01826484018,851.1799762,131.0807834
28149,0,3605,0.2031470174,0.1747299202,0.1021606388,0.03382603752,664.5479965,243.5645843
28149,1,3649,0.1861448969,0.1951348493,0.1176993774,0.03231544619,627.4752446,288.0182443
28149,2,3549,0.1693227092,0.2031558185,0.1119026417,0.03561887801,638.5408133,303.9704142
28149,3,3593,0.1717758985,0.1956582243,0.1145566376,0.03716043055,618.7965488,304.5263011
28149,4,3622,0.1645499724,0.1918829376,0.1014925373,0.05035971223,563.7117735,302.7879625
28149,5,3760,0.2393497758,0.09725336323,0.03127423107,0.03277931671,711.1620574,145.6461219
28149,6,3692,0.2726231386,0.0872156013,0.02004333694,0.01875593542,759.8176172,124.4404117
28151,0,2691,0.213506859,0.1450653983,0.08561236623,0.0379880408,592.5364465,198.4055575
28151,1,2710,0.2026217228,0.1608856089,0.09298892989,0.03941082803,559.9335191,241.4173729
28151,2,2683,0.1954887218,0.1680954156,0.1017985612,0.03624901497,579.026259,243.8717853
28151,3,2727,0.2020587114,0.1644240236,0.1041020338,0.04437110378,560.8826549,244.6640997
28151,4,2750,0.1850379472,0.1517889411,0.08854354897,0.04901215805,506.8055656,247.9244669
28151,5,2762,0.2498189718,0.08355704698,0.03368421053,0.04205046055,609.8776249,117.7852349
28151,6,2728,0.269054878,0.08118995971,0.02749266862,0.02666666667,671.9842375,109.4474744
28153,0,1060,0.1679245283,0.1561514196,0.08044164038,0.02700096432,623.6783019,232.5015773
28153,1,1074,0.168372093,0.1646511628,0.092,0.0223255814,571.411,280.6750466
28153,2,1074,0.1452513966,0.1793103448,0.08828996283,0.02266009852,571.4660099,278.0353818
28153,3,1045,0.155234657,0.1768650461,0.08855721393,0.03184079602,598.8842105,258.238806
28153,4,1047,0.1480420248,0.152817574,0.07773512476,0.03247373448,528.9811321,272.0547945
28153,5,1091,0.2250242483,0.1122291022,0.03438113949,0.03438113949,648.8978389,130.1501767
28153,6,1070,0.2341040462,0.08598130841,0.02436823105,0.01869158879,741.2747664,139.7514451
28155,0,833,0.1536614646,0.1709601874,0.1364985163,0.02589395808,741.4150943,296.9080119
28155,1,844,0.1533180778,0.21875,0.1299019608,0.02132701422,693.6156218,359.5228833
28155,2,828,0.1425120773,0.2287735849,0.1413043478,0.0229468599,712.8101415,351.2155172
28155,3,827,0.1397058824,0.2065331928,0.1428571429,0.0253929867,709.4625922,342.7340686
