NAME,S2405_C01_001E,S2405_C01_001M,S2405_C01_002E,S2405_C01_002M,S2405_C01_003E,S2405_C01_003M,S2405_C01_004E,S2405_C01_004M,S2405_C01_005E,S2405_C01_005M,S2405_C01_006E,S2405_C01_006M,S2405_C01_007E,S2405_C01_007M,S2405_C01_008E,S2405_C01_008M,S2405_C01_009E,S2405_C01_009M,S2405_C01_010E,S2405_C01_010M,S2405_C01_011E,S2405_C01_011M,S2405_C01_012E,S2405_C01_012M,S2405_C01_013E,S2405_C01_013M,S2405_C01_014E,S2405_C01_014M
"Shannon County, Missouri",2903,0.06854977609369617,0.11677574922493973,0.03754736479503962,0.06682741991043747,0.025146400275576988,0.17671374440234242,0.04099207716155701,0.01756803306923872,0.015501205649328281,0.08405098174302446,0.02583534274888047,0.05098174302445746,0.020668274199104376,0.002411298656562177,0.003789183603169136,0.03685842232173613,0.02307957285566655,0.0365139510850844,0.02549087151222873,0.24526352049603856,0.042714433344815714,0.0826730967964175,0.033069238718567,0.033069238718567,0.015845676885980018,0.050292800551153975,0.021012745435756115
"Shelby County, Missouri",2945,0.042444821731748725,0.10933786078098473,0.02410865874363328,0.07198641765704585,0.01867572156196944,0.15178268251273344,0.02614601018675721,0.02614601018675721,0.015959252971137518,0.10865874363327674,0.02376910016977929,0.05806451612903226,0.01765704584040747,0.010865874363327676,0.0074702886247877765,0.06078098471986418,0.02037351443123939,0.03769100169779287,0.011205432937181663,0.2268251273344652,0.029202037351443125,0.0366723259762309,0.012563667232597622,0.05908319185059423,0.01833616298811545,0.042105263157894736,0.01561969439728353
"Stoddard County, Missouri",12599,0.029367410111913645,0.0496071116755298,0.009762679577744264,0.07198984046352885,0.012778791967616478,0.13993174061433447,0.019445987776807682,0.02531946979919041,0.00785776648940392,0.14834510675450432,0.023573299468211763,0.07865703627272005,0.014921819191999362,0.014207476783871737,0.007302166838637988,0.04984522581157234,0.01611238987221208,0.05230573855067863,0.012461306452893086,0.24343201841415985,0.023890784982935155,0.05373442336693388,0.012143820938169696,0.036113977299785695,0.008889594412254941,0.036510834193189935,0.008968965790935788
"Stone County, Missouri",12088,0.0456651224354732,0.025893448047650564,0.00984447385837194,0.11159827928524156,0.03002978160158835,0.07660489741892786,0.016793514228987425,0.02142620780939775,0.008189940436796824,0.13724354731965585,0.025479814692256783,0.04988418266048974,0.01828259430840503,0.011995367306419591,0.006618133686300464,0.05898411647915287,0.015635340833884844,0.06767041694242222,0.013236267372600929,0.17488418266048975,0.021591661151555263,0.1843150231634679,0.02763070814030444,0.04971872931833223,0.013732627399073459,0.02978160158835208,0.01100264725347452
"Sullivan County, Missouri",2648,0.06570996978851963,0.10725075528700906,0.028323262839879158,0.040407854984894256,0.015483383685800604,0.263595166163142,0.04758308157099698,0.027945619335347432,0.012462235649546828,0.08383685800604229,0.0256797583081571,0.034365558912386705,0.013972809667673716,0.02001510574018127,0.01095166163141994,0.033232628398791535,0.014728096676737159,0.05324773413897281,0.01812688821752266,0.222809667673716,0.041540785498489434,0.04645015105740181,0.0188821752265861,0.026435045317220542,0.009818731117824771,0.040407854984894256,0.01812688821752266
"Taney County, Missouri",24618,0.02786578925989113,0.007352343813469819,0.004224551141441222,0.06316516370135672,0.01084572264196929,0.0424079941506215,0.009952067592818263,0.008977171175562597,0.004468275245755138,0.17706556178406044,0.024900479324071814,0.03814282232512795,0.00800227475830693,0.017994963035177513,0.006296206028109513,0.043301649199772516,0.009830205540661306,0.10662929563733853,0.015842066780404583,0.17105370054431718,0.019213583556747096,0.2547729303761475,0.022463238280932645,0.03838654642944187,0.008652205703144041,0.03074985782760582,0.0072304817613128595
"Texas County, Missouri",8695,0.053939045428407134,0.06728004600345026,0.021736630247268542,0.08131109833237493,0.01897642323174238,0.09327199539965496,0.017481311098332376,0.011385853939045428,0.009200690051753882,0.12938470385278894,0.027947096032202412,0.0694652098907418,0.022311673375503164,0.0071305347901092575,0.0041403105232892465,0.030592294422081657,0.01150086256469235,0.06486486486486487,0.025071880391029328,0.2485336400230017,0.041288096607245535,0.07498562392179413,0.028062104657849342,0.051868890166762514,0.01633122484186314,0.0699252443933295,0.017251293847038527
"Vernon County, Missouri",9527,0.04041146216017634,0.07462999895035162,0.016164584864070537,0.0861761309961163,0.019733389314579616,0.11210244568069697,0.01679437388474861,0.022987299254749655,0.010076624330849163,0.11861026556103706,0.019733389314579616,0.03978167313949827,0.009551800146950772,0.030229872992547493,0.013855358454917602,0.07494489346069066,0.013435499107798888,0.0659179174976383,0.018893670620342185,0.25034113571953404,0.025296525663902596,0.059410097617298215,0.018053951926104757,0.03264406423848011,0.011546132045764669,0.032224204891361394,0.00965676498373045
"Warren County, Missouri",14974,0.04287431548016562,0.010217710698544144,0.004941899292106318,0.12374782957125685,0.01996794443702417,0.17804193936156004,0.02878322425537598,0.02991852544410312,0.011219447041538669,0.11620141578736475,0.01963403232269267,0.045011353011887266,0.013156137304661412,0.013156137304661412,0.005542941097903032,0.0588353145452117,0.016762388139441697,0.08561506611459864,0.01896620809402965,0.1774408975557633,0.021971417123013225,0.08053960197675973,0.024776278883397892,0.04835047415520235,0.012154400961666891,0.032923734473086684,0.010818752504340858
"Washington County, Missouri",9032,0.043622674933569534,0.031000885739592563,0.013950398582816652,0.10396368467670504,0.02247564216120461,0.13330380868024802,0.026461470327723648,0.022143489813994686,0.015168290522586359,0.1158104517271922,0.025132860938883967,0.057462356067316214,0.01815766164747564,0.010850310008857396,0.007528786536758193,0.03354738706820195,0.012621789193976971,0.07849867139061116,0.01716120460584588,0.23394596988485386,0.03255093002657219,0.07883082373782108,0.02192205491585474,0.052147918511957485,0.01804694419840567,0.04849424269264836,0.014725420726306466
"Wayne County, Missouri",4236,0.08002832861189801,0.05500472143531634,0.022426817752596792,0.04768649669499528,0.018885741265344664,0.20585457979225685,0.05453257790368272,0.032341831916902736,0.020066100094428708,0.08711048158640226,0.029036827195467418,0.04556185080264401,0.01723323890462701,0.019830028328611898,0.012039660056657223,0.03375826251180359,0.01794145420207743,0.04674220963172805,0.020538243626062325,0.23489140698772426,0.04414542020774315,0.08120868744098206,0.029508970727101038,0.055240793201133134,0.022426817752596792,0.05476864966949953,0.02384324834749764
"Webster County, Missouri",15534,0.03205870992661259,0.028968713789107762,0.009141238573451784,0.09733487833140207,0.015964980043774946,0.12231234710956612,0.014419981975022532,0.03823870220162225,0.008561864297669627,0.12681859147676067,0.018411226985966263,0.09102613621732973,0.014806231492210638,0.008433114458606927,0.004055619930475087,0.0487318140852324,0.00984936268829664,0.08355864555169308,0.014741856572679284,0.2141753572808034,0.018990601261748424,0.06488991888760139,0.011651860435174455,0.052594309257113434,0.012617484228144715,0.022917471353160808,0.008304364619544225
"Worth County, Missouri",924,0.06818181818181818,0.13852813852813853,0.03896103896103896,0.11471861471861472,0.02922077922077922,0.12554112554112554,0.03896103896103896,0.03571428571428571,0.021645021645021644,0.08982683982683982,0.02922077922077922,0.03787878787878788,0.020562770562770564,0.0010822510822510825,0.003246753246753247,0.044372294372294376,0.022727272727272728,0.02922077922077922,0.017316017316017316,0.2002164502164502,0.04978354978354978,0.08874458874458875,0.02922077922077922,0.046536796536796536,0.0183982683982684,0.047619047619047616,0.02489177489177489
"Wright County, Missouri",6688,0.05008971291866029,0.07550837320574162,0.02257775119617225,0.06892942583732058,0.020185406698564598,0.15430622009569378,0.030950956937799038,0.03738038277511962,0.017643540669856458,0.11064593301435406,0.02437200956937799,0.0867224880382775,0.024970095693779903,0.010167464114832535,0.007476076555023923,0.018092105263157892,0.006578947368421052,0.03379186602870814,0.013905502392344496,0.24312200956937802,0.03902511961722488,0.04560406698564593,0.015699760765550238,0.07879784688995216,0.01869019138755981,0.03693181818181818,0.014503588516746409
"St. Louis city, Missouri",153691,0.008471543551671859,0.0039104436824537545,0.0010670761462935369,0.03459538945026059,0.003357385923704056,0.08681054843809982,0.00551105790189406,0.0221873759686644,0.0024074278910281017,0.09383763525515484,0.005901451613952671,0.045383269026813534,0.003728259950159736,0.02458179073595721,0.00270022317507206,0.06581387329121419,0.0046456851734974726,0.11953204807047907,0.006461015934570014,0.28068657240827377,0.008432504180466,0.12771730289997466,0.007742808622495788,0.04873414838864995,0.003396425294909917,0.04620960238400427,0.0040340683579389814
"Beaverhead County, Montana",4706,0.05609859753506162,0.14470888227794304,0.026561835954101148,0.08053548661283468,0.022311942201444963,0.04313642158946026,0.016149596260093498,0.016787080322991924,0.01041223969400765,0.1132596685082873,0.02889927751806205,0.037824054398640033,0.013599660008499787,0.025924351891202718,0.014449638759031025,0.06077348066298342,0.022949426264343396,0.03824904377390565,0.015087122821929453,0.2110072248193795,0.032936676583085425,0.1553336166595835,0.039949001274968116,0.03591160220994475,0.012962175945601359,0.03654908627284318,0.015087122821929453
"Big Horn County, Montana",4725,0.04804232804232804,0.14708994708994708,0.025185185185185185,0.02941798941798942,0.009735449735449736,0.0050793650793650785,0.004656084656084657,0.012063492063492064,0.009523809523809523,0.0874074074074074,0.02328042328042328,0.035343915343915344,0.013333333333333334,0.0023280423280423283,0.0023280423280423283,0.03470899470899471,0.015026455026455028,0.01566137566137566,0.006772486772486773,0.31513227513227515,0.03957671957671958,0.1128042328042328,0.02708994708994709,0.02095238095238095,0.010158730158730159,0.182010582010582,0.027724867724867725
"Blaine County, Montana",2577,0.05587892898719441,0.1544431509507179,0.03181994567326348,0.05471478463329453,0.02017850213426465,0.0007760962359332558,0.0011641443538998836,0.016686069072564997,0.01241753977493209,0.1028327512611564,0.031043849437330233,0.03259604190919674,0.013581684128831976,0.01241753977493209,0.0077609623593325565,0.05510283275126116,0.018626309662398137,0.05316259216142802,0.02056655025223128,0.2619324796274738,0.03259604190919674,0.06286379511059371,0.02173069460613116,0.047729918509895226,0.02211874272409779,0.14474194800155218,0.029491656965463717
"Broadwater County, Montana",2686,0.0774385703648548,0.17907669396872672,0.046165301563663434,0.1358897989575577,0.0387192851824274,0.07930007446016381,0.036485480268056585,0.007446016381236039,0.00967982129560685,0.07222635889798958,0.02606105733432613,0.033134772896500374,0.021593447505584517,0.00967982129560685,0.008935219657483246,0.04877140729709605,0.024571854058078928,0.0569620253164557,0.02122114668652271,0.16865227103499628,0.046909903201787034,0.07036485480268058,0.026805658972449742,0.03239017125837677,0.017125837676842892,0.10610573343261356,0.030900967982129563
"Carbon County, Montana",5208,0.03398617511520737,0.14612135176651306,0.036098310291858685,0.08563748079877112,0.02054531490015361,0.04473886328725039,0.01420890937019969,0.023425499231950846,0.012288786482334871,0.08774961597542243,0.01996927803379416,0.06355606758832565,0.01574500768049155,0.014400921658986175,0.011136712749615977,0.05702764976958525,0.015360983102918587,0.06970046082949309,0.01747311827956989,0.21370967741935484,0.024769585253456218,0.10157450076804916,0.02054531490015361,0.04608294930875576,0.013056835637480798,0.046274961597542234,0.013824884792626729
"Carter County, Montana",643,0.12597200622083982,0.5272161741835147,0.08864696734059098,0.03888024883359253,0.02177293934681182,0.0031104199066874032,0.004665629860031105,0.0,0.015552099533437015,0.06220839813374806,0.029548989113530325,0.04354587869362364,0.017107309486780714,0.0,0.015552099533437015,0.026438569206842923,0.015552099533437015,0.015552099533437015,0.01088646967340591,0.10419906687402801,0.03110419906687403,0.04043545878693624,0.02021772939346812,0.04354587869362364,0.023328149300155518,0.09486780715396577,0.05754276827371695
"Cascade County, Montana",36909,0.01996802947790512,0.03294589395540383,0.007152726977160042,0.06952233872497222,0.009428594651710965,0.0381749708743125,0.006014793139884581,0.026714351513181068,0.004307892383971389,0.1270963721585521,0.0118941179658078,0.058034625701048524,0.007396569942290499,0.01782763011731556,0.005229076918908667,0.06651494215502994,0.008886721395865506,0.06621691186431494,0.008182286163266411,0.2510769730959929,0.014332547617112357,0.11119239209948792,0.011379338372754613,0.055596196049743966,0.006123167791053673,0.07908640169064456,0.008426129128396869
"Chouteau County, Montana",2516,0.04531001589825119,0.25635930047694755,0.03139904610492845,0.06160572337042925,0.021860095389507155,0.027424483306836247,0.010731319554848968,0.038553259141494434,0.014308426073131956,0.0663751987281399,0.023052464228934817,0.0492845786963434,0.012718600953895072,0.001589825119236884,0.0027821939586645467,0.05206677265500795,0.017488076311605722,0.04769475357710652,0.016693163751987282,0.23370429252782196,0.03378378378378378,0.06875993640699524,0.017090620031796504,0.03815580286168521,0.013910969793322734,0.058426073131955476,0.01907790143084261
"Custer County, Montana",6463,0.02630357419155191,0.08386198359894785,0.014080148537830729,0.07132910413120842,0.02011449791118676,0.03202846975088968,0.013151787095775956,0.03605136933312703,0.011604518025684669,0.15673835680024756,0.02367321677239672,0.05152406003403992,0.010830883490639022,0.013461240909794213,0.006498530094383413,0.0476558873588117,0.010521429676620763,0.050595698591985136,0.012532879467739441,0.2409097942132137,0.02522048584248801,0.0894321522512765,0.018412501934086337,0.03017174686678013,0.009128887513538604,0.09624013615967816,0.018721955748104598
"Daniels County, Montana",876,0.11986301369863013,0.23972602739726026,0.06621004566210045,0.09132420091324199,0.0410958904109589,0.005707762557077625,0.00684931506849315,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.02625570776255708,0.0136986301369863,0.012557077625570777,0.1232876712328767,0.039954337899543384,0.044520547945205484,0.0228310502283105,0.0639269406392694,0.06621004566210045,0.18493150684931506,0.06050228310502283,0.0547945205479452,0.028538812785388126,0.049086757990867584,0.0319634703196347,0.07420091324200913,0.0319634703196347
"Dawson County, Montana",4928,0.045454545454545456,0.13210227272727273,0.03409090909090909,0.08563311688311688,0.028003246753246752,0.024147727272727272,0.015016233766233766,0.01948051948051948,0.012581168831168832,0.1075487012987013,0.033279220779220776,0.09476461038961037,0.028814935064935064,0.014001623376623376,0.010551948051948052,0.028814935064935064,0.016639610389610388,0.01846590909090909,0.009131493506493506,0.2353896103896104,0.05133928571428571,0.0919237012987013,0.030438311688311688,0.06879058441558443,0.033279220779220776,0.0789366883116883,0.03125
"Deer Lodge County, Montana",3667,0.08453776929370058,0.06435778565584947,0.028361058085628582,0.07362967002999728,0.029451868011998908,0.034905917643850565,0.015816743932369783,0.01308971911644396,0.011453504226888464,0.11098991000818108,0.03408781019907281,0.028906463048813745,0.01663485137714753,0.007635669484592309,0.011453504226888464,0.029179165530406326,0.015544041450777204,0.07117534769566403,0.027815653122443416,0.2915189528224707,0.05099536405781293,0.17043905099536405,0.05263157894736842,0.018543768748295608,0.011180801745295885,0.0856285792200709,0.028088355604036
"Fallon County, Montana",1530,0.07581699346405228,0.2973856209150327,0.06993464052287582,0.07450980392156863,0.03006535947712418,0.03071895424836601,0.027450980392156862,0.0,0.006535947712418301,0.056862745098039215,0.032679738562091505,0.12418300653594773,0.04444444444444445,0.02549019607843137,0.018300653594771243,0.01241830065359477,0.017647058823529408,0.052287581699346414,0.03071895424836601,0.16339869281045752,0.052287581699346414,0.07777777777777778,0.040522875816993466,0.05555555555555555,0.03071895424836601,0.029411764705882356,0.021568627450980392
"Fergus County, Montana",5735,0.05161290322580645,0.11455972101133392,0.021621621621621626,0.0917175239755885,0.028073234524847432,0.060854402789886665,0.025980819529206625,0.025108979947689625,0.014123801220575412,0.12816041848299914,0.03278116826503923,0.03347863993025283,0.016390584132519617,0.015693112467306015,0.013077593722755012,0.04289450741063644,0.018134263295553614,0.052659110723626855,0.026155187445510025,0.23714036617262424,0.040453356582388834,0.07951176983435047,0.029293809938971224,0.07079337401918047,0.03574542284219703,0.04742807323452485,0.016390584132519617
"Flathead County, Montana",47354,0.02204671199898636,0.04472695020484014,0.006863200574397094,0.09226253326012586,0.009143894919119822,0.059889344089200484,0.00766566710309583,0.018794610803733583,0.004582506229674367,0.1403049372809055,0.013367402964902648,0.038771803860286363,0.0075600794019512595,0.011868057608649743,0.002787515310216666,0.07697343413439202,0.01153017696498712,0.10094184229420958,0.011002238459264265,0.22298010727710435,0.015838155171685603,0.1114372597879799,0.011825822528191915,0.04552941673353888,0.006461967310047725,0.035519702665033584,0.006567555011192296
"Gallatin County, Montana",59736,0.014597562608812106,0.03661108879067899,0.0049049149591536105,0.1100174099370564,0.009960492835141287,0.0656722914155618,0.008470603990893262,0.025077005490826303,0.004804473014597564,0.1236942547207714,0.010713807419311638,0.030467389848667467,0.005373644033748493,0.011986072050354894,0.002728672827105933,0.05261483862327575,0.006478505423865006,0.11041917771528056,0.008956073389580823,0.22267979108075533,0.012806347930895945,0.13347060399089328,0.01064684612294094,0.04863064148921923,0.006846792553903844,0.02865943484665863,0.004235301995446632
"Garfield County, Montana",617,0.09562398703403566,0.41491085899513774,0.0907617504051864,0.09886547811993517,0.042139384116693684,0.029173419773095625,0.029173419773095625,0.006482982171799027,0.011345218800648298,0.10372771474878444,0.05996758508914101,0.037277147487844414,0.024311183144246355,0.0,0.01620745542949757,0.02755267423014587,0.021069692058346842,0.004862236628849271,0.004862236628849271,0.09238249594813616,0.04376012965964344,0.07293354943273905,0.042139384116693684,0.030794165316045383,0.021069692058346842,0.08103727714748785,0.034035656401944885
"Glacier County, Montana",4646,0.0594059405940594,0.10073181231166596,0.04649160568230736,0.06930693069306931,0.021093413689195,0.008179078777442962,0.007748600947051227,0.016788635385277657,0.010331467929401636,0.09233749461902713,0.027335342229875163,0.028626775721050362,0.01334481274214378,0.0019371502367628067,0.0023676280671545416,0.03142488161859664,0.012914334911752043,0.02712010331467929,0.013560051657339645,0.2847610848041326,0.04003443822643134,0.1685320705983642,0.052733534222987516,0.04670684459750323,0.05337925096857512,0.12354713732242788,0.02948773138183384
"Golden Valley County, Montana",353,0.15864022662889518,0.3597733711048159,0.12181303116147307,0.08781869688385269,0.042492917847025496,0.0169971671388102,0.0113314447592068,0.0226628895184136,0.019830028328611898,0.08498583569405099,0.042492917847025496,0.06515580736543909,0.031161473087818695,0.0,0.028328611898017,0.0084985835694051,0.0084985835694051,0.0141643059490085,0.0113314447592068,0.18980169971671387,0.056657223796034,0.0708215297450425,0.031161473087818695,0.036827195467422094,0.019830028328611898,0.042492917847025496,0.0169971671388102
"Granite County, Montana",1231,0.0950446791226645,0.20389926888708368,0.057676685621445976,0.052802599512591385,0.029244516653127536,0.038180341186027617,0.030869212022745736,0.002437043054427295,0.003249390739236393,0.07717303005686434,0.03249390739236393,0.043866774979691305,0.02761982128350934,0.008935824532900082,0.012185215272136474,0.028432168968318437,0.025995125913891144,0.06173842404549147,0.030056864337936636,0.2794476035743298,0.06011372867587327,0.12510154346060115,0.051177904142973185,0.034930950446791224,0.01868399675060926,0.043054427294882215,0.02112103980503656
"Hill County, Montana",7171,0.03765165248919258,0.07139868916469112,0.013108353088830007,0.05870868777018546,0.013666155347929159,0.023846046576488637,0.010179891228559477,0.012968902524055222,0.0059963742853158565,0.11407056198577604,0.0220331892344164,0.08380978942964719,0.017152419467298844,0.01659461720819969,0.007809231627388091,0.023148793752614697,0.012690001394505648,0.07056198577604239,0.017570771161623203,0.2956351973225492,0.02956351973225492,0.10040440663784687,0.024403848835587785,0.0638683586668526,0.017291870032073633,0.0649839631850509,0.01673406777297448
"Jefferson County, Montana",5400,0.04481481481481482,0.052777777777777785,0.014074074074074076,0.095,0.02148148148148148,0.05240740740740741,0.0187037037037037,0.014074074074074076,0.01277777777777778,0.0998148148148148,0.026851851851851846,0.04037037037037037,0.010925925925925926,0.013703703703703704,0.006851851851851852,0.05111111111111112,0.013888888888888888,0.09148148148148147,0.022222222222222227,0.2511111111111111,0.02648148148148148,0.07444444444444444,0.020185185185185184,0.0437037037037037,0.012037037037037035,0.12,0.025185185185185185
"Judith Basin County, Montana",984,0.07520325203252033,0.3475609756097561,0.061991869918699184,0.10365853658536583,0.03658536585365853,0.0040650406504065045,0.0040650406504065045,0.011178861788617886,0.011178861788617886,0.11178861788617886,0.03353658536585366,0.0508130081300813,0.018292682926829267,0.002032520325203252,0.003048780487804878,0.037601626016260166,0.016260162601626018,0.024390243902439025,0.01321138211382114,0.16869918699186992,0.04369918699186992,0.07317073170731707,0.028455284552845524,0.014227642276422762,0.009146341463414634,0.0508130081300813,0.029471544715447155
"Lake County, Montana",12300,0.03203252032520325,0.06788617886178863,0.014308943089430894,0.0813821138211382,0.014146341463414638,0.06276422764227642,0.01032520325203252,0.01121951219512195,0.0050406504065040655,0.13235772357723574,0.01731707317073171,0.03764227642276423,0.008617886178861788,0.010894308943089431,0.004552845528455285,0.04821138211382114,0.012195121951219513,0.0651219512195122,0.011056910569105693,0.25666666666666665,0.02170731707317073,0.08934959349593496,0.0165040650406504,0.05,0.01016260162601626,0.0865040650406504,0.016016260162601628
"Lewis and Clark County, Montana",34454,0.017995007836535667,0.020287920125384568,0.004353630928194114,0.05430428977767458,0.0075172694026818376,0.03677366924014628,0.006675567423230975,0.012074069774191676,0.004643872990073721,0.09923376095663784,0.01143553723805654,0.02940152086840425,0.006037034887095838,0.014889417774423869,0.004556800371509839,0.08048412375921518,0.011812851918500029,0.10077204388459976,0.011406513031868579,0.22020665234805828,0.013931618970221164,0.09908863992569804,0.011986997155627793,0.05404307192198293,0.010071399547222384,0.17844081964358274,0.012886747547454577
"Liberty County, Montana",1126,0.12522202486678508,0.3827708703374778,0.14564831261101244,0.0497335701598579,0.030195381882770867,0.006216696269982239,0.006216696269982239,0.00976909413854352,0.010657193605683835,0.08880994671403197,0.03552397868561278,0.03818827708703375,0.021314387211367674,0.015097690941385437,0.018650088809946716,0.023978685612788632,0.023090586145648316,0.0674955595026643,0.04440497335701599,0.18294849023090587,0.04884547069271759,0.0452930728241563,0.02486678507992895,0.043516873889875664,0.025754884547069267,0.04618117229129663,0.023090586145648316
"Lincoln County, Montana",6802,0.057924139958835635,0.08865039694207585,0.027491914142899147,0.11643634225227875,0.02881505439576595,0.052925610114672166,0.018523963540135253,0.006468685680682152,0.004998529844163481,0.13790061746545135,0.03043222581593649,0.0433695971773008,0.01631872978535725,0.026609820640987943,0.013378418112319906,0.04395765951190826,0.01970008820935019,0.06909732431637754,0.024404586886209938,0.2199353131431932,0.03895912966774478,0.0915907086151132,0.024110555718906204,0.06145251396648045,0.01925904145839459,0.04160541017347839,0.017347838870920316
"McCone County, Montana",783,0.09961685823754787,0.33077905491698595,0.06002554278416348,0.0983397190293742,0.0421455938697318,0.019157088122605363,0.01532567049808429,0.037037037037037035,0.03065134099616858,0.05236270753512133,0.029374201787994887,0.05491698595146871,0.0280970625798212,0.045977011494252866,0.03065134099616858,0.07535121328224778,0.03448275862068965,0.006385696040868455,0.006385696040868455,0.13154533844189015,0.03959131545338442,0.03959131545338442,0.031928480204342274,0.0561941251596424,0.035759897828863345,0.05236270753512133,0.03065134099616858
"Madison County, Montana",4023,0.06512552821277652,0.2120308227690778,0.04747700720855083,0.07133979617201093,0.020134228187919462,0.03206562266964952,0.012428535918468805,0.02112851106139697,0.01541138453890132,0.09445687298036293,0.025105642555306985,0.0509569972657221,0.018145662440964456,0.02237136465324385,0.0114342530449913,0.037037037037037035,0.01715137956748695,0.08376833209047974,0.0228685060899826,0.13571961222967935,0.02535421327367636,0.15137956748695006,0.039771314939100175,0.033059905543127016,0.014665672383793191,0.05468555804126274,0.023614218245090732
"Meagher County, Montana",980,0.1173469387755102,0.3071428571428572,0.08775510204081632,0.11938775510204082,0.06428571428571428,0.021428571428571432,0.018367346938775512,0.019387755102040816,0.020408163265306117,0.05612244897959184,0.03775510204081633,0.04795918367346939,0.025510204081632654,0.005102040816326529,0.00816326530612245,0.02244897959183673,0.018367346938775512,0.07755102040816328,0.03877551020408163,0.15918367346938775,0.05,0.07653061224489796,0.034693877551020415,0.020408163265306117,0.0163265306122449,0.0673469387755102,0.048979591836734684
"Mineral County, Montana",1583,0.07138344914718889,0.06064434617814276,0.02779532533164877,0.08149084017687934,0.02779532533164877,0.08338597599494631,0.034112444725205304,0.025268477574226157,0.017056222362602652,0.1945672773215414,0.047378395451674035,0.08338597599494631,0.037271004421983576,0.020846493998736573,0.017687934301958308,0.036007580543272265,0.020214782059380917,0.032217308907138344,0.01831964624131396,0.15413771320277952,0.03853442830069488,0.14971572962728996,0.05243209096651927,0.011370814908401769,0.008843967150979154,0.06696146557169931,0.03348073278584965
"Missoula County, Montana",64178,0.01654772663529559,0.027018604506217084,0.005438000560939886,0.06586369160771605,0.00841409828913335,0.036165040979775,0.006014522110380504,0.025133223222911283,0.0046277540590233405,0.12262769173236936,0.010579949515410265,0.05528374209230578,0.009084109819564336,0.024182741749509174,0.004954968992489638,0.05556421203527689,0.007821995076194334,0.10511390196017327,0.009941101311976069,0.2632833681323818,0.013680700551590888,0.13258437470784382,0.01215369752874817,0.048038268565552066,0.006435227024837171,0.03914113870796846,0.005531490541930257
"Musselshell County, Montana",1781,0.0909601347557552,0.1982032565974172,0.04660303200449186,0.06793935991016282,0.02470522178551376,0.01852891633913532,0.01235261089275688,0.03761931499157777,0.02751263335204941,0.13587871982032565,0.04941044357102752,0.07186973610331275,0.0381807973048849,0.01235261089275688,0.01235261089275688,0.04772599663110612,0.03368893879842785,0.022459292532285232,0.01347557551937114,0.2240314430095452,0.060640089837170126,0.054463784390791685,0.02751263335204941,0.0583941605839416,0.02807411566535654,0.050533408197641766,0.02470522178551376
"Park County, Montana",8327,0.03506665065449742,0.11288579320283415,0.0223369761018374,0.1041191305392098,0.0195748769064489,0.058604539449981986,0.0188543292902606,0.012009126936471718,0.005404107121412274,0.10315840038429208,0.02774108322324967,0.03926984508226252,0.012969857091389456,0.020175333253272486,0.013210039630118893,0.04743605139906329,0.013210039630118893,0.07974060285817221,0.0195748769064489,0.18602137624594686,0.02762099195388495,0.15071454305272006,0.026420079260237785,0.05091869821064009,0.013930587246307193,0.0349465593851327,0.009367119010447941
"Petroleum County, Montana",228,0.14912280701754385,0.6052631578947368,0.12280701754385966,0.008771929824561403,0.013157894736842105,0.008771929824561403,0.02192982456140351,0.0,0.04385964912280702,0.05263157894736842,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.013157894736842105,0.0,0.04385964912280702,0.16666666666666666,0.09210526315789473,0.07017543859649122,0.07017543859649122,0.0,0.04385964912280702,0.03508771929824561,0.030701754385964914
"Phillips County, Montana",1723,0.0824143934997098,0.269297736506094,0.05629715612304121,0.06035983749274521,0.023215322112594312,0.002901915264074289,0.004062681369704005,0.004062681369704005,0.006384213580963436,0.12362159024956472,0.0330818340104469,0.10795124782356356,0.03656413232733604,0.012188044109112013,0.0110272780034823,0.009866511897852582,0.009866511897852582,0.03366221706326175,0.02379570516540917,0.1828206616366802,0.045850261172373764,0.07951247823563552,0.039466047591410335,0.04410911201392919,0.028438769587928032,0.06964596633778293,0.0261172373766686
"Pondera County, Montana",2560,0.048046875,0.1828125,0.042578125,0.073828125,0.03359375,0.03125,0.0171875,0.01953125,0.008984375,0.11171875,0.028125,0.03984375,0.01796875,0.0125,0.01015625,0.0515625,0.0203125,0.02265625,0.01171875,0.25859375,0.048046875,0.07109375,0.023828125,0.05625,0.02109375,0.068359375,0.02890625
"Powder River County, Montana",965,0.10362694300518134,0.4352331606217617,0.06735751295336788,0.04455958549222798,0.02590673575129533,0.0031088082901554407,0.004145077720207254,0.0072538860103626935,0.010362694300518135,0.08186528497409326,0.0383419689119171,0.06113989637305699,0.039378238341968914,0.0031088082901554407,0.006217616580310881,0.010362694300518135,0.010362694300518135,0.04974093264248704,0.029015544041450774,0.18134715025906736,0.04974093264248704,0.02797927461139896,0.019689119170984457,0.030051813471502587,0.01865284974093264,0.06424870466321242,0.030051813471502587
